anio,codigo_departamento,nombre_departamento,codigo_distrito,nombre_distrito,codigo_barrio_localidad,nombre_barrio_localidad,codigo_zona,nombre_zona,codigo_establecimiento,codigo_institucion,nombre_institucion,sector_o_tipo_gestion,codigo_region_administrativa,nombre_region_administrativa,nombre_supervisor,niveles_modalidades,codigo_tipo_organizacion,nombre_tipo_organizacion,participacion_comunitaria,direccion,nro_telefono,tiene_internet,paginaweb,correo_electronico,anho_cod_geo,uri_establecimiento,uri_institucion
2012,14,CANINDEYU,1410,NUEVA ESPERANZA,1410115,LAUREL SUB-URBANO,6,RURAL,1410018,9704,2407-LAUREL,OFICIAL,14C1R5,CANINDEYU - REGION 5 - COORDINACION 1,JOAQUIN ISEL MARTINEZ LEIVA,"EI,EEB",1,ESCUELA CENTRO,NO,AV. PRINCIPAL- COL. LAUREL, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1410018,http://datos.mec.gov.py/id/instituciones/9704
2012,14,CANINDEYU,1410,NUEVA ESPERANZA,1410210,KARUMBEY,6,RURAL,1410019,9705,4313 (13950) SAN SEBASTIAN,OFICIAL,14C1R8,CANINDEYU - REGION 8 - COORDINACION 1,ZUMILDA MONZON DE PERALTA,EEB,2,ESCUELA ASOCIADA,SI,A 7N KM DE LA SUPERCARRETERA COL. KARAMBEY,0982699442,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1410019,http://datos.mec.gov.py/id/instituciones/9705
2012,14,CANINDEYU,1410,NUEVA ESPERANZA,1410190,SAN BLAS,6,RURAL,1410020,9707,5689 (13951),OFICIAL,14C1R8,CANINDEYU - REGION 8 - COORDINACION 1,ZUMILDA MONZON DE PERALTA,EEB,2,ESCUELA ASOCIADA,SI,SAN BLAS LAUREL FRENTE AL SALON MULTIUSO,0983353405,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1410020,http://datos.mec.gov.py/id/instituciones/9707
2012,14,CANINDEYU,1410,NUEVA ESPERANZA,1410180,TRONCAL 4 SUR,6,RURAL,1410024,9714,4312 (13190) CESAR IDALIO FERREIRA HERRE,OFICIAL,14C1R8,CANINDEYU - REGION 8 - COORDINACION 1,ZUMILDA MONZON DE PERALTA,EEB,2,ESCUELA ASOCIADA,SI,CAMINO LAUREL COL. GASORY,0971688091,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1410024,http://datos.mec.gov.py/id/instituciones/9714
2012,14,CANINDEYU,1410,NUEVA ESPERANZA,1410210,KARUMBEY,6,RURAL,1410026,9716,4311 (14122),OFICIAL,14C1R1,CANINDEYU - REGION 1 - COORDINACION 1,FRANCISCA FLORA FLORENCIANO DE LOPEZ,"EI,EEB",2,ESCUELA ASOCIADA,SI,A 22 KM  CAMINO A MARANGATU,0971395074,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1410026,http://datos.mec.gov.py/id/instituciones/9716
2012,14,CANINDEYU,1410,NUEVA ESPERANZA,1410240,COM INDIG ITAVO GUARANI,6,RURAL,1410029,13765,14-81,OFICIAL,14C1RI,CANINDEYU - REGION INDIGENA,RICHARD FIDEL SALES ESQUIVEL,EBBJA,0, , ,COLONIA ITAMBEY-ITABO GUARANI, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1410029,http://datos.mec.gov.py/id/instituciones/13765
2012,14,CANINDEYU,1410,NUEVA ESPERANZA,1410001,CENTRO,1,URBANA,1410030,9730,5688 (14918) NUEVA ESPERANZA,OFICIAL,14C1R8,CANINDEYU - REGION 8 - COORDINACION 1,ZUMILDA MONZON DE PERALTA,"EI,EEB",1,ESCUELA CENTRO,SI,AV. YVYRAPYTA Y GUAJAYVI,046420270,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1410030,http://datos.mec.gov.py/id/instituciones/9730
2012,14,CANINDEYU,1410,NUEVA ESPERANZA,1410220,CERRO AZUL,6,RURAL,1410033,9747,5703 (14923) FLAVIO MARTINEZ FERNANDEZ,OFICIAL,14C1R8,CANINDEYU - REGION 8 - COORDINACION 1,ZUMILDA MONZON DE PERALTA,EEB,2,ESCUELA ASOCIADA,SI,25 KM DE SUPERCARRETERA - CAMINO A MARANGATU,0983781269,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1410033,http://datos.mec.gov.py/id/instituciones/9747
2012,14,CANINDEYU,1410,NUEVA ESPERANZA,1410290,KUMANDA KAI,6,RURAL,1401029,9313,4288 (13314),OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,EEB,2,ESCUELA ASOCIADA,SI,COLONIA SAN BLAS PUERTO ADELA, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1401029,http://datos.mec.gov.py/id/instituciones/9313
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401110,PUERTO ADELA,6,RURAL,1407058,9726,4289 (13315) SAGRADA FAMILIA,OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,"EI,EEB",2,ESCUELA ASOCIADA,SI,POZUELO KM24, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1407058,http://datos.mec.gov.py/id/instituciones/9726
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401110,PUERTO ADELA,6,RURAL,1407059,9727,4287 (12962),OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,EEB,2,ESCUELA ASOCIADA,SI,COLONIA YROYSA, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1407059,http://datos.mec.gov.py/id/instituciones/9727
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401240,IBEL,6,RURAL,1407060,9728,4290 (13508),OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,EEB,2,ESCUELA ASOCIADA,SI,COLONIA SAN SEBASTIAN, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1407060,http://datos.mec.gov.py/id/instituciones/9728
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401220,VILLA KARAPA,6,RURAL,1407061,9729,4279 (11986),OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,EEB,2,ESCUELA ASOCIADA,SI,COLONIA GUADALUPE, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1407061,http://datos.mec.gov.py/id/instituciones/9729
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401300,COM INDIG TEKOHA POTY VERA,6,RURAL,1407066,9734,14274 INDIGENA POTY VERA,OFICIAL,14C1RI,CANINDEYU - REGION INDIGENA,RICHARD FIDEL SALES ESQUIVEL,EEB,2,ESCUELA ASOCIADA,SI,TEKOHA POTY VERA A 40 KM DE LA PALOMA, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1407066,http://datos.mec.gov.py/id/instituciones/9734
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401240,IBEL,6,RURAL,1407090,11199,15364,OFICIAL,14C1R1,CANINDEYU - REGION 1 - COORDINACION 1,FRANCISCA FLORA FLORENCIANO DE LOPEZ,EEB,2,ESCUELA ASOCIADA,SI,AURORA DE SAN DIEGO-IBEL PARAGUAYA,0984 604646,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1407090,http://datos.mec.gov.py/id/instituciones/11199
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401001,JARDIN DEL NORTE,1,URBANA,1401002,9327,JUAN DE ROSA NUÐEZ (SAN PEDRO),OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,EM,0, ,SI,CALLE JUAN DE ROSA NUÑEZ E/ PYKASU, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1401002,http://datos.mec.gov.py/id/instituciones/9327
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401003,STELLA MARYS,1,URBANA,1401003,9287,4280 (13600),OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,"EI,EEB",2,ESCUELA ASOCIADA,SI,A 2 CUADRAS DEL REFUGIO BIOL. ITAIPU, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1401003,http://datos.mec.gov.py/id/instituciones/9287
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401004,DONDE NACE EL SOL,1,URBANA,1401006,9290,411 SALTO GUAIRA,OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,"EI,EEB",1,ESCUELA CENTRO,SI,BERNARDINO CABALLERO E/ DEL MAESTRO,046 242411,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1401006,http://datos.mec.gov.py/id/instituciones/9290
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401016,MARIA AUXILIADORA,1,URBANA,1401007,9291,SALTO DEL GUAIRA,OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,"EEB,EM",3,ESCUELA INDEPENDIENTE,SI,AV. BERNARDINO CABALLERO,046 242312,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1401007,http://datos.mec.gov.py/id/instituciones/9291
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401115,PUERTO ADELA SUB-URBANO,6,RURAL,1401008,9292,1579,OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,EEB,1,ESCUELA CENTRO,SI,AV. GRAL BERNARDINO CABALLERO, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1401008,http://datos.mec.gov.py/id/instituciones/9292
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401115,PUERTO ADELA SUB-URBANO,6,RURAL,1401008,9331,14-18,OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,EBBJA,0, , ,AV. GRAL BERNARDINO CABALLERO, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1401008,http://datos.mec.gov.py/id/instituciones/9331
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401110,PUERTO ADELA,6,RURAL,1401009,9293,5686 (13192) SANTA LUCIA,OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,EEB,2,ESCUELA ASOCIADA,SI,SANTA LUCIA, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1401009,http://datos.mec.gov.py/id/instituciones/9293
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401200,COL. GUADALUPE CAMINO TRES,6,RURAL,1401015,9299,5691 (12483),OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,EEB,2,ESCUELA ASOCIADA,SI,COLONIA CALLE TRES, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1401015,http://datos.mec.gov.py/id/instituciones/9299
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401160,COLONIA CANINDEYU,6,RURAL,1401017,9301,2521 COLONIA CANINDEYU,OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,"EI,EEB",2,ESCUELA ASOCIADA,SI,CALLE SAN ISIDRO-COLONIA CANINDEJU,0983732479,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1401017,http://datos.mec.gov.py/id/instituciones/9301
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401290,ASENT. 8 DE DICIEMBRE,6,RURAL,1401018,9302,1578 ESCUELA CAFETAL,OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,"EI,EEB",2,ESCUELA ASOCIADA,SI,"KM 5 RUTA 10 ""LAS RESIDENTAS""", , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1401018,http://datos.mec.gov.py/id/instituciones/9302
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401290,ASENT. 8 DE DICIEMBRE,6,RURAL,1401018,9333,PANCHITO LOPEZ,OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,"EEB,EM",3,ESCUELA INDEPENDIENTE,SI,"KM 5 RUTA 10 ""LAS RESIDENTAS""",0981 461396,SI, ,nild_fab@hotmail.com,2012,http://datos.mec.gov.py/id/establecimientos/1401018,http://datos.mec.gov.py/id/instituciones/9333
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401290,ASENT. 8 DE DICIEMBRE,6,RURAL,1401018,15985,14-59,OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,EBBJA,0, , ,"KM 5 RUTA 10 ""LAS RESIDENTAS""", , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1401018,http://datos.mec.gov.py/id/instituciones/15985
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401011,SAN MIGUEL,1,URBANA,1401034,9318,4030 PADRE BRUNO OTTE,PRIV.SUBVENCIONADA,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,EEB,2,ESCUELA ASOCIADA,NO,OSVALDO FERNANDEZ Y CACIQUE CANINDEYU, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1401034,http://datos.mec.gov.py/id/instituciones/9318
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401011,SAN MIGUEL,1,URBANA,1401034,9318,4030 PADRE BRUNO OTTE,PRIVADA,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,"EI,EM",2,ESCUELA ASOCIADA,NO,OSVALDO FERNANDEZ Y CACIQUE CANINDEYU,046 242078,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1401034,http://datos.mec.gov.py/id/instituciones/9318
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401210,COM INDIG GUAVIRA,6,RURAL,1401036,9320,12677,OFICIAL,14C1RI,CANINDEYU - REGION INDIGENA,RICHARD FIDEL SALES ESQUIVEL,EEB,2,ESCUELA ASOCIADA,SI,GUYRA KEHA-GUAVIRA A 35 KM DE LA PALOMA.., , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1401036,http://datos.mec.gov.py/id/instituciones/9320
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401210,COM INDIG GUAVIRA,6,RURAL,1401036,13766,14-82,OFICIAL,14C1RI,CANINDEYU - REGION INDIGENA,RICHARD FIDEL SALES ESQUIVEL,EBBJA,0, , ,GUYRA KEHA-GUAVIRA A 35 KM DE LA PALOMA.., , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1401036,http://datos.mec.gov.py/id/instituciones/13766
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401008,SAN JORGE KILOMETRO 3,1,URBANA,1401044,9337,M-70,OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,"EBBJA,FPI",0, , ,(ACA CARAYA), , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1401044,http://datos.mec.gov.py/id/instituciones/9337
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401004,DONDE NACE EL SOL,1,URBANA,1401053,11598,6373 CENTRO EDUCATIVO SANTA BARBARA,PRIVADA,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,"EI,EEB,EM",2,ESCUELA ASOCIADA,NO,VETERANOS DEL 47 E/ AV. ITAIPU,046 243600,NO, ,CESBA2010@HOTMAIL.COM,2012,http://datos.mec.gov.py/id/establecimientos/1401053,http://datos.mec.gov.py/id/instituciones/11598
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401004,DONDE NACE EL SOL,1,URBANA,1401054,9330,MANUEL ORTIZ GUERRERO,OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,"EEB,EM",3,ESCUELA INDEPENDIENTE,SI,CALLE DEL MAESTRO ENTRE AUGUSTO ROA BASTOS Y HERNANDARIAS,046 242989,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1401054,http://datos.mec.gov.py/id/instituciones/9330
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401115,PUERTO ADELA SUB-URBANO,6,RURAL,1401055,9322,HERMINIA CORTAZAR DE LEITE,OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,EM,0, ,SI,MCAL. LOPEZ E/ CALLE Nº 6, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1401055,http://datos.mec.gov.py/id/instituciones/9322
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401001,JARDIN DEL NORTE,1,URBANA,1401002,9286,4281 (14135),OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,"EI,EEB",2,ESCUELA ASOCIADA,SI,CALLE JUAN DE ROSA NUÑEZ E/ PYKASU, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1401002,http://datos.mec.gov.py/id/instituciones/9286
2012,14,CANINDEYU,1401,SALTOS DEL GUAIRA,1401016,MARIA AUXILIADORA,1,URBANA,1401001,9285,5684 (14422) ADELA SPERATTI,OFICIAL,14C1R9,CANINDEYU - REGION 9 - SUPERVISION ADMINISTRATIVA,MARIA GLORIA RIOS DE ZARATE,"EI,EEB",2,ESCUELA ASOCIADA,SI,Bº VILLA INDUSTRIAL,0981 551836,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1401001,http://datos.mec.gov.py/id/instituciones/9285
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404240,COM INDIG MBOI JAGUA,6,RURAL,1404034,9638,5795 (12014) MISION ALEMANA,OFICIAL,14C1REI,CANINDEYU - REGION INDIGENA,RICHARD FIDEL SALES ESQUIVEL,"EI,EEB,EMA",1,ESCUELA CENTRO,SI,12 KM. DE YGATIMI, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1404034,http://datos.mec.gov.py/id/instituciones/9638
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404340,ÐANDU ROCAI,6,RURAL,1404057,9665,12678,OFICIAL,14C1REI,CANINDEYU - REGION INDIGENA,RICHARD FIDEL SALES ESQUIVEL,"EI,EEB",2,ESCUELA ASOCIADA,SI,S/D,0983273329,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1404057,http://datos.mec.gov.py/id/instituciones/9665
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404100,KO'E PORA,6,RURAL,1404013,9617,3562 VIRGEN DE LOURDES,OFICIAL,14C1R3,CANINDEYU - REGION 3,PERLA JACINTA CASTRO CARDOZO,"EI,EEB",1,ESCUELA CENTRO,SI,ASENTAMIENTO KOE PORA VIRGEN DE LOURDES, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1404013,http://datos.mec.gov.py/id/instituciones/9617
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404790,SAN SEBASTIAN,6,RURAL,1404068,11304,VIRGEN DE LOURDES,OFICIAL,14C1R3,CANINDEYU - REGION 3,PERLA JACINTA CASTRO CARDOZO,EM,0, ,SI,ASENT. KOE PORA, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1404068,http://datos.mec.gov.py/id/instituciones/11304
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404140,JEJUI MI,6,RURAL,1403210,9640,5787 (14701),OFICIAL,14C1REI,CANINDEYU - REGION INDIGENA,RICHARD FIDEL SALES ESQUIVEL,"EI,EEB,EMA",1,ESCUELA CENTRO,SI,A 30 KM DE CURUGUATY CAMINO A VILLA YGATIMI,0971941420,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1403210,http://datos.mec.gov.py/id/instituciones/9640
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404790,SAN SEBASTIAN,6,RURAL,1404069,9608,5733 (14340) SAN SEBASTIAN,OFICIAL,14C1R3,CANINDEYU - REGION 3,PERLA JACINTA CASTRO CARDOZO,"EI,EEB,EM",2,ESCUELA ASOCIADA,SI,BARRIO SAN SEBASTIAN,0985253069,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1404069,http://datos.mec.gov.py/id/instituciones/9608
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404100,KO'E PORA,6,RURAL,1403013,9422,5714 (13274) GRAL. JOSE ROA BENITEZ,OFICIAL,14C1R2,CANINDEYU -  REGION 2,LEONARDO SOSA FLOR,EEB,2,ESCUELA ASOCIADA,SI,CALLE SAN JORGE, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1403013,http://datos.mec.gov.py/id/instituciones/9422
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404999,LOCALIDAD A CONFIRMAR,6,RURAL,1404070,16036,7532 LINAJE FOATY,OFICIAL,14C1RIACHE,CANINDEYU - REGION INDIGENA ACHE,ROSALBA AVELINA LOPEZ DE FOSTERVOLD,"EI,EEB",3,ESCUELA INDEPENDIENTE,SI,LOC. KUETUVYVE,0983286314,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1404070,http://datos.mec.gov.py/id/instituciones/16036
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404270,TENDAL RESERVA DEL MBARACAYU,6,RURAL,1404016,9620,2478 GENERAL BERNARDINO CABALLERO,OFICIAL,14C1R3,CANINDEYU - REGION 3,PERLA JACINTA CASTRO CARDOZO,"EI,EEB",2,ESCUELA ASOCIADA,SI,CAMINO A YPEJHU A 10 KM DE YGATIMI,0983117981,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1404016,http://datos.mec.gov.py/id/instituciones/9620
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404270,TENDAL RESERVA DEL MBARACAYU,6,RURAL,1404073,16361,CENTRO EDUCATIVO MBARACAYU,PRIVADA,14C1R3,CANINDEYU - REGION 3,PERLA JACINTA CASTRO CARDOZO,EM,0, ,NO,RESERVA NATURAL BOSQUE MBARACAYU,034720147,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1404073,http://datos.mec.gov.py/id/instituciones/16361
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404480,COM INDIG LAGUNITA,6,RURAL,1404058,9668,6534 LIBRADA BENITEZ,OFICIAL,14C1REI,CANINDEYU - REGION INDIGENA,RICHARD FIDEL SALES ESQUIVEL,EEB,2,ESCUELA ASOCIADA,SI,A 15 KM DE YPEJHU,0985233797,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1404058,http://datos.mec.gov.py/id/instituciones/9668
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404130,LOMA CLAVEL ( YGATIMI ),6,RURAL,1404074,16420,7662 LOMA CLAVEL,OFICIAL,14C1R3,CANINDEYU - REGION 3,PERLA JACINTA CASTRO CARDOZO,"EI,EEB",2,ESCUELA ASOCIADA,SI,S/D, , , , ,2002,http://datos.mec.gov.py/id/establecimientos/1404074,http://datos.mec.gov.py/id/instituciones/16420
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404380,SANTA LIBRADA,6,RURAL,1404012,9616,5731 (14452) SANTA LIBRADA,OFICIAL,14C1R3,CANINDEYU - REGION 3,PERLA JACINTA CASTRO CARDOZO,"EI,EEB",2,ESCUELA ASOCIADA,SI,SANTA LIBRADA, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1404012,http://datos.mec.gov.py/id/instituciones/9616
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404240,COM INDIG MBOI JAGUA,6,RURAL,1404076,16570,7764 PINDOTY,OFICIAL,14C1REI,CANINDEYU - REGION INDIGENA,RICHARD FIDEL SALES ESQUIVEL,"EI,EEB",2,ESCUELA ASOCIADA,SI,COMUNIDAD INDIGENA MBOI JAGUA - BARRI PINDOTY,0984332605,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1404076,http://datos.mec.gov.py/id/instituciones/16570
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404650,COM INDIG ITANARAMI,6,RURAL,1404010,9614,5794 (11521),OFICIAL,14C1REI,CANINDEYU - REGION INDIGENA,RICHARD FIDEL SALES ESQUIVEL,"EI,EEB",2,ESCUELA ASOCIADA,SI,6 KM DE VILLA YGATIMI,0983131603,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1404010,http://datos.mec.gov.py/id/instituciones/9614
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404999,LOCALIDAD A CONFIRMAR,6,RURAL,1404078,16672,7847 TEKOJA RYAPU,OFICIAL,14C1REI,CANINDEYU - REGION INDIGENA,RICHARD FIDEL SALES ESQUIVEL,"EI,EEB",2,ESCUELA ASOCIADA,SI,COMUNIDAD INDIGENA TEKOJA RYAPU-LAGUNA HOVY,0983891588,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1404078,http://datos.mec.gov.py/id/instituciones/16672
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404580,COM INDIG ARROYO BANDERA,6,RURAL,1404042,9647,15434,OFICIAL,14C1RIACHE,CANINDEYU - REGION INDIGENA ACHE,ROSALBA AVELINA LOPEZ DE FOSTERVOLD,"EI,EEB",3,ESCUELA INDEPENDIENTE,SI,A 15 KM DE YGATIMI CAMINO A RESERVA MBARACAYU,0983953614,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1404042,http://datos.mec.gov.py/id/instituciones/9647
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404120,ITANARAMI,6,RURAL,1404079,16673,7848 S/N,OFICIAL,14C1REI,CANINDEYU - REGION INDIGENA,RICHARD FIDEL SALES ESQUIVEL,EEB,2,ESCUELA ASOCIADA,SI,COMINIDAD INDIGENA BARRIO 8 DE DICIMEBRE-ITANARAMI,0985159059,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1404079,http://datos.mec.gov.py/id/instituciones/16673
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404999,LOCALIDAD A CONFIRMAR,6,RURAL,1404075,16471,7701 PAI TAVY TERA,OFICIAL,14C1REI,CANINDEYU - REGION INDIGENA,RICHARD FIDEL SALES ESQUIVEL,"EI,EEB",2,ESCUELA ASOCIADA,SI,S/D,0982790816,NO, , ,2012,http://datos.mec.gov.py/id/establecimientos/1404075,http://datos.mec.gov.py/id/instituciones/16471
2012,14,CANINDEYU,1404,VILLA YGATIMI,1404999,LOCALIDAD A CONFIRMAR,6,RURAL,1404080,16674,7858 12 DE NOVIEMBRE,OFICIAL,14C1REI,CANINDEYU - REGION INDIGENA,RICHARD FIDEL SALES ESQUIVEL,EEB,2,ESCUELA ASOCIADA,SI,COMUNIDAD INDIGENA 12 DE NOVIEMBRE, , , , ,2012,http://datos.mec.gov.py/id/establecimientos/1404080,http://datos.mec.gov.py/id/instituciones/16674
